ascii_value,name_len,num_vowels,num_consonent,last_letter_vowel,class
106.333,6,3,3,1,1
105.6,5,3,2,1,1
105.333,6,3,3,0,1
108.286,7,3,4,1,1
109.0,4,1,3,0,1
106.6,5,2,3,1,1
106.167,6,2,4,0,1
107.4,5,2,3,1,1
107.167,6,2,4,1,1
107.4,5,2,3,1,1
107.333,6,2,4,0,1
110.25,4,1,3,0,1
107.6,5,2,3,1,1
107.0,6,2,4,0,1
106.556,9,3,6,1,1
108.4,5,2,3,1,1
108.667,6,2,4,0,1
107.0,6,2,4,1,1
106.714,7,3,4,1,1
107.167,6,3,3,1,1
110.333,6,2,4,0,1
111.2,5,1,4,0,1
108.833,6,2,4,1,1
108.143,7,2,5,0,1
106.667,9,4,5,1,1
107.182,11,5,6,1,1
107.4,10,3,7,1,1
109.5,6,2,4,1,1
108.286,7,3,4,1,1
111.0,7,2,5,0,1
107.667,6,3,3,1,1
107.143,7,3,4,0,1
111.5,4,1,3,0,1
107.111,9,3,6,1,1
106.9,10,4,6,1,1
109.0,5,2,3,1,1
107.111,9,3,6,0,1
107.667,6,3,3,1,1
108.167,6,2,4,0,1
109.8,5,2,3,1,1
107.667,6,3,3,1,1
111.167,6,2,4,1,1
103.5,6,3,3,1,1
106.5,6,3,3,1,1
107.167,6,3,3,1,1
101.0,3,2,1,1,1
100.0,5,3,2,1,1
101.6,5,3,2,1,1
103.0,7,4,3,1,1
101.5,6,4,2,1,1
102.0,4,3,1,1,1
101.0,5,4,1,1,1
101.5,6,4,2,0,1
103.167,6,4,2,1,1
104.25,8,5,3,1,1
106.25,8,4,4,0,1
104.333,6,4,2,1,1
104.286,7,4,3,0,1
102.75,4,2,2,0,1
101.6,5,3,2,1,1
103.2,5,3,2,1,1
102.167,6,4,2,1,1
102.833,6,4,2,1,1
104.333,6,3,3,0,1
104.833,6,3,3,1,1
107.0,6,2,4,0,1
103.25,4,2,2,0,1
102.0,5,3,2,1,1
101.0,7,4,3,1,1
104.333,6,3,3,0,1
101.667,6,3,3,1,1
103.375,8,4,4,0,1
104.0,6,3,3,1,1
103.6,5,3,2,1,1
106.333,9,4,5,0,1
104.25,4,2,2,0,1
102.8,5,3,2,1,1
102.75,8,4,4,1,1
107.0,11,5,6,1,1
103.0,6,3,3,0,1
104.625,8,4,4,1,1
103.6,5,3,2,1,1
103.167,6,4,2,1,1
104.4,5,3,2,1,1
103.167,6,4,2,1,1
103.286,7,4,3,0,1
103.25,8,5,3,1,1
104.0,9,5,4,1,1
103.833,6,4,2,1,1
104.5,6,4,2,1,1
106.25,8,4,4,0,1
108.25,8,3,5,0,1
105.0,8,5,3,1,1
106.167,6,3,3,0,1
106.125,8,4,4,1,1
105.714,7,4,3,1,1
105.5,8,4,4,0,1
107.333,6,3,3,0,1
104.667,6,3,3,1,1
108.222,9,3,6,0,1
105.889,9,4,5,0,1
106.5,6,4,2,1,1
104.2,5,3,2,1,1
104.167,6,3,3,0,1
105.833,6,3,3,1,1
106.25,8,4,4,1,1
108.25,8,3,5,0,1
103.0,5,2,3,0,1
103.8,5,2,3,0,1
104.0,7,3,4,1,1
103.125,8,4,4,1,1
103.625,8,4,4,1,1
104.0,10,4,6,0,1
106.125,8,3,5,0,1
104.125,8,4,4,1,1
105.25,8,3,5,0,1
106.857,7,2,5,0,1
107.25,8,2,6,0,1
107.556,9,2,7,0,1
106.667,9,4,5,1,1
102.167,6,3,3,1,1
103.0,5,2,3,1,1
103.8,5,2,3,1,1
103.333,6,3,3,1,1
103.333,6,3,3,1,1
104.0,6,3,3,1,1
104.571,7,3,4,0,1
104.556,9,4,5,1,1
105.75,8,4,4,1,1
107.8,5,1,4,0,1
107.0,5,2,3,0,1
102.0,4,3,1,1,1
102.5,6,4,2,1,1
102.714,7,4,3,0,1
103.167,6,4,2,1,1
103.286,7,4,3,0,1
103.0,4,3,1,1,1
102.833,6,4,2,1,1
103.143,7,5,2,1,1
103.75,4,2,2,0,1
102.4,5,3,2,1,1
104.0,5,3,2,1,1
102.833,6,4,2,1,1
103.0,7,4,3,0,1
103.0,8,5,3,1,1
103.5,6,4,2,1,1
105.429,7,4,3,1,1
103.571,7,4,3,1,1
107.2,5,2,3,0,1
105.5,6,3,3,1,1
104.25,4,2,2,0,1
102.8,5,3,2,1,1
102.333,6,3,3,1,1
103.6,5,3,2,1,1
104.4,5,3,2,1,1
105.2,5,3,2,1,1
103.833,6,4,2,1,1
103.143,7,4,3,1,1
107.125,8,4,4,0,1
104.5,6,4,2,1,1
104.286,7,4,3,1,1
106.833,6,3,3,0,1
108.4,5,2,3,0,1
103.833,6,3,3,1,1
109.875,8,2,6,0,1
107.0,4,2,2,0,1
105.0,5,3,2,1,1
105.429,7,4,3,1,1
105.75,8,4,4,1,1
103.667,3,2,1,1,1
102.0,4,3,1,1,1
102.4,5,3,2,0,1
103.0,4,3,1,1,1
102.6,5,4,1,1,1
104.75,4,2,2,0,1
103.2,5,3,2,1,1
103.333,6,3,3,0,1
103.5,6,4,2,1,1
103.5,8,5,3,1,1
104.143,7,4,3,1,1
104.0,9,5,4,1,1
108.0,5,2,3,0,1
106.167,6,3,3,1,1
103.6,5,3,2,1,1
103.667,6,3,3,0,1
104.429,7,4,3,1,1
105.667,6,3,3,1,1
106.25,4,2,2,0,1
104.4,5,3,2,1,1
103.75,8,4,4,1,1
104.333,6,3,3,0,1
104.5,6,4,2,1,1
106.0,5,3,2,1,1
105.714,7,3,4,0,1
103.125,8,5,3,1,1
104.5,6,3,3,1,1
106.75,4,2,2,0,1
104.8,5,3,2,1,1
109.6,5,2,3,0,1
105.8,5,3,2,1,1
105.5,6,3,3,0,1
103.0,4,2,2,1,1
105.0,4,2,2,1,1
104.2,5,3,2,1,1
109.0,4,1,3,0,1
103.25,4,2,2,1,1
107.286,7,3,4,0,1
106.4,5,3,2,1,1
105.5,6,4,2,1,1
107.75,4,2,2,0,1
105.6,5,3,2,1,1
105.333,6,3,3,0,1
106.4,5,3,2,1,1
105.0,8,5,3,1,1
108.125,8,4,4,1,1
107.2,5,3,2,1,1
106.167,6,4,2,1,1
110.4,5,2,3,0,1
109.6,5,3,2,0,1
107.5,6,4,2,1,1
108.833,6,4,2,1,1
106.667,6,3,3,1,1
105.4,5,2,3,1,1
104.25,4,2,2,1,1
105.333,6,3,3,0,1
106.25,4,2,2,1,1
105.2,5,3,2,1,1
108.2,5,2,3,0,1
106.333,6,3,3,1,1
107.714,7,3,4,1,1
108.167,6,3,3,1,1
108.333,6,3,3,0,1
108.625,8,5,3,1,1
109.0,3,1,2,0,1
106.0,4,2,2,1,1
105.6,5,2,3,0,1
107.0,4,2,2,1,1
105.8,5,3,2,1,1
105.5,6,3,3,0,1
108.8,5,2,3,1,1
106.4,5,2,3,1,1
106.0,6,2,4,0,1
106.167,6,3,3,1,1
107.6,5,2,3,1,1
107.0,6,2,4,0,1
108.4,5,2,3,1,1
107.167,6,3,3,1,1
109.2,5,2,3,1,1
107.167,6,3,3,1,1
106.714,7,3,4,0,1
107.833,6,3,3,1,1
106.8,5,3,2,1,1
103.5,2,1,1,0,1
101.333,3,2,1,1,1
101.667,9,6,3,1,1
103.167,6,4,2,1,1
101.833,6,3,3,0,1
101.143,7,4,3,1,1
102.75,8,4,4,0,1
101.625,8,5,3,1,1
102.714,7,3,4,0,1
102.0,8,4,4,1,1
102.5,8,4,4,1,1
103.286,7,3,4,0,1
100.667,6,4,2,1,1
103.571,7,4,3,1,1
102.111,9,5,4,1,1
102.143,7,4,3,1,1
103.125,8,4,4,0,1
104.091,11,6,5,1,1
101.8,10,6,4,1,1
102.429,7,4,3,1,1
102.375,8,4,4,1,1
105.909,11,5,6,1,1
103.375,8,4,4,0,1
103.0,6,4,2,1,1
103.143,7,4,3,1,1
102.455,11,6,5,1,1
101.333,6,3,3,1,1
102.0,4,2,2,0,1
103.5,6,3,3,0,1
102.6,5,3,2,1,1
102.167,6,3,3,0,1
104.667,6,3,3,0,1
104.833,6,3,3,0,1
103.714,7,4,3,1,1
105.8,5,2,3,0,1
102.25,4,3,1,1,1
101.2,5,4,1,1,1
101.667,6,4,2,0,1
101.8,5,3,2,0,1
102.167,6,4,2,1,1
106.333,6,3,3,0,1
103.333,6,4,2,1,1
106.143,7,4,3,0,1
104.8,5,3,2,0,1
103.5,6,4,2,1,1
103.111,9,5,4,0,1
104.167,6,4,2,1,1
103.571,7,4,3,1,1
105.143,7,4,3,1,1
104.5,6,4,2,1,1
104.429,7,4,3,0,1
106.2,5,3,2,0,1
104.667,6,4,2,1,1
101.4,5,3,2,1,1
101.833,6,3,3,0,1
104.625,8,5,3,1,1
101.6,5,3,2,1,1
104.125,8,4,4,0,1
104.625,8,5,3,1,1
103.857,7,4,3,1,1
103.875,8,4,4,0,1
101.667,6,4,2,1,1
102.0,7,4,3,0,1
102.333,6,4,2,1,1
102.143,7,5,2,1,1
103.125,8,4,4,0,1
102.444,9,5,4,1,1
102.857,7,4,3,1,1
104.429,7,4,3,1,1
104.375,8,4,4,0,1
103.4,5,3,2,1,1
102.333,6,4,2,1,1
102.571,7,4,3,0,1
102.25,8,5,3,1,1
103.0,6,4,2,1,1
104.25,8,5,3,1,1
103.375,8,5,3,1,1
103.429,7,4,3,1,1
105.333,6,3,3,0,1
104.143,7,4,3,1,1
104.714,7,4,3,1,1
105.5,8,4,4,1,1
106.0,8,4,4,1,1
105.0,7,4,3,1,1
104.875,8,4,4,0,1
106.5,6,3,3,0,1
105.143,7,4,3,1,1
104.25,8,4,4,1,1
106.25,8,3,5,0,1
103.75,8,5,3,1,1
105.75,8,5,3,1,1
106.625,8,5,3,1,1
106.6,5,2,3,0,1
105.0,6,3,3,1,1
104.857,7,3,4,0,1
107.167,6,2,4,0,1
107.571,7,2,5,0,1
106.429,7,3,4,1,1
107.0,7,3,4,1,1
106.25,8,4,4,1,1
107.5,8,3,5,1,1
103.25,4,2,2,0,1
103.25,8,5,3,1,1
103.75,8,5,3,1,1
103.143,7,4,3,1,1
104.333,6,3,3,1,1
101.833,6,3,3,1,1
105.333,6,3,3,1,1
103.625,8,5,3,1,1
104.455,11,6,5,1,1
104.375,8,5,3,1,1
103.0,5,3,2,1,1
104.571,7,4,3,1,1
104.6,5,3,2,1,1
103.333,6,4,2,1,1
105.857,7,4,3,1,1
103.5,6,4,2,1,1
104.25,8,5,3,1,1
105.333,9,5,4,1,1
103.667,9,5,4,1,1
106.5,8,4,4,1,1
105.444,9,5,4,1,1
105.5,10,5,5,1,1
107.0,10,5,5,1,1
106.4,10,5,5,1,1
106.222,9,5,4,1,1
109.429,7,2,5,0,1
103.429,7,4,3,0,1
105.4,5,3,2,1,1
106.273,11,6,5,1,1
106.25,4,2,2,0,1
104.4,5,3,2,1,1
104.333,6,3,3,0,1
105.571,7,4,3,1,1
107.857,7,3,4,0,1
104.429,7,4,3,0,1
105.0,6,3,3,1,1
106.0,6,3,3,1,1
106.0,7,4,3,1,1
105.375,8,3,5,0,1
101.0,4,2,2,1,1
101.8,5,3,2,1,1
106.714,7,2,5,0,1
103.167,6,3,3,1,1
106.0,8,3,5,0,1
107.25,8,3,5,0,1
103.0,4,2,2,1,1
102.6,5,3,2,1,1
104.833,6,3,3,1,1
103.6,5,2,3,1,1
105.143,7,3,4,1,1
104.4,5,2,3,1,1
103.167,6,3,3,1,1
103.286,7,3,4,0,1
103.25,8,4,4,1,1
104.0,9,4,5,1,1
103.833,6,3,3,1,1
103.429,7,4,3,1,1
104.25,8,4,4,1,1
105.0,8,4,4,1,1
104.143,7,3,4,1,1
106.167,6,2,4,0,1
106.125,8,3,5,1,1
106.375,8,3,5,1,1
106.833,6,2,4,0,1
105.714,7,3,4,1,1
103.833,6,3,3,1,1
103.75,8,4,4,1,1
104.444,9,4,5,1,1
104.714,7,3,4,1,1
104.333,9,4,5,1,1
107.0,4,1,3,0,1
101.5,6,4,2,1,1
103.5,6,4,2,1,1
103.571,7,4,3,0,1
103.571,7,4,3,1,1
104.143,7,4,3,1,1
104.0,4,2,2,0,1
102.6,5,3,2,1,1
104.2,5,3,2,1,1
106.0,6,3,3,0,1
105.286,7,4,3,1,1
107.167,6,3,3,0,1
103.5,6,3,3,1,1
107.5,6,2,4,0,1
107.4,5,2,3,0,1
104.0,5,3,2,1,1
104.0,6,3,3,1,1
104.167,6,4,2,1,1
105.833,6,3,3,1,1
106.0,4,2,2,0,1
104.2,5,3,2,1,1
105.6,5,2,3,0,1
105.833,6,3,3,1,1
108.0,5,2,3,0,1
106.833,6,3,3,1,1
107.333,6,3,3,0,1
105.2,5,3,2,1,1
103.8,5,2,3,0,1
102.667,6,3,3,1,1
103.333,6,3,3,1,1
102.429,7,4,3,1,1
102.625,8,4,4,0,1
103.375,8,4,4,0,1
103.0,7,4,3,1,1
103.875,8,4,4,0,1
103.111,9,5,4,1,1
103.375,8,4,4,1,1
103.875,8,4,4,1,1
105.0,7,3,4,0,1
105.889,9,4,5,1,1
104.0,6,3,3,1,1
103.0,7,4,3,1,1
103.125,8,4,4,0,1
103.286,7,3,4,0,1
102.5,8,4,4,1,1
103.231,13,7,6,1,1
103.538,13,7,6,1,1
102.778,9,5,4,1,1
103.571,7,4,3,1,1
104.429,7,3,4,0,1
103.5,8,4,4,1,1
104.5,8,4,4,1,1
104.857,7,3,4,0,1
103.875,8,4,4,1,1
103.889,9,4,5,0,1
104.375,8,4,4,1,1
105.0,9,4,5,1,1
106.75,8,4,4,1,1
106.111,9,5,4,1,1
105.571,7,3,4,0,1
104.5,8,4,4,1,1
105.0,8,4,4,1,1
106.111,9,4,5,1,1
104.625,8,4,4,1,1
105.111,9,4,5,0,1
106.571,7,3,4,0,1
103.429,7,3,4,1,1
104.0,7,3,4,1,1
104.571,7,3,4,1,1
103.111,9,4,5,1,1
104.333,9,4,5,1,1
106.857,7,2,5,0,1
104.5,10,5,5,1,1
105.0,6,3,3,1,1
106.667,6,2,4,0,1
107.143,7,2,5,0,1
105.875,8,3,5,1,1
106.375,8,3,5,1,1
107.5,8,2,6,0,1
107.857,7,2,5,0,1
106.111,9,4,5,1,1
104.333,6,3,3,1,1
103.75,4,2,2,1,1
103.2,5,3,2,1,1
103.333,6,3,3,1,1
103.0,5,2,3,1,1
103.8,5,2,3,1,1
102.667,6,3,3,1,1
103.333,6,3,3,1,1
107.75,4,1,3,0,1
103.667,3,1,2,0,1
104.4,5,2,3,0,1
102.625,8,4,4,1,1
108.0,6,2,4,1,1
104.0,3,2,1,1,1
102.25,4,3,1,1,1
102.6,5,3,2,0,1
104.5,6,4,2,1,1
102.5,6,3,3,0,1
101.6,5,3,2,1,1
102.4,5,3,2,1,1
102.167,6,4,2,1,1
103.0,6,4,2,1,1
104.833,6,3,3,0,1
103.0,5,3,2,1,1
103.167,6,3,3,0,1
103.2,5,3,2,1,1
103.333,6,3,3,0,1
103.4,5,3,2,1,1
103.5,6,3,3,0,1
103.8,5,3,2,1,1
104.4,5,3,2,1,1
107.167,6,4,2,1,1
104.8,5,3,2,1,1
104.667,6,3,3,0,1
105.6,5,3,2,1,1
104.667,6,3,3,1,1
105.0,7,3,4,1,1
106.5,6,3,3,1,1
106.286,7,4,3,1,1
109.143,7,3,4,0,1
110.667,6,2,4,0,1
110.571,7,2,5,0,1
105.0,5,3,2,1,1
106.5,6,3,3,1,1
107.833,6,3,3,1,1
106.0,5,3,2,1,1
105.667,6,3,3,0,1
105.667,6,3,3,1,1
106.333,6,3,3,1,1
106.0,7,3,4,0,1
107.857,7,3,4,0,1
106.2,5,3,2,1,1
102.5,4,2,2,1,1
103.833,6,3,3,0,1
102.857,7,4,3,1,1
103.833,6,3,3,1,1
102.833,6,3,3,1,1
102.571,7,4,3,1,1
106.0,9,4,5,1,1
104.167,6,3,3,1,1
106.4,10,4,6,1,1
105.5,10,5,5,1,1
103.167,6,3,3,1,1
102.875,8,4,4,1,1
103.875,8,4,4,1,1
104.25,8,4,4,1,1
106.444,9,5,4,1,1
106.444,9,4,5,1,1
107.364,11,6,5,1,1
106.167,6,3,3,1,1
105.429,7,4,3,1,1
105.5,8,4,4,1,1
107.167,6,3,3,1,1
105.333,6,3,3,1,1
105.143,7,3,4,1,1
104.714,7,4,3,1,1
107.0,5,2,3,0,1
105.667,3,1,2,0,1
103.5,4,2,2,1,1
103.0,7,3,4,0,1
103.625,8,3,5,0,1
102.889,9,4,5,1,1
103.333,9,4,5,1,1
104.125,8,3,5,0,1
103.8,10,5,5,1,1
103.222,9,4,5,1,1
104.0,8,4,4,1,1
103.111,9,4,5,1,1
103.6,5,2,3,0,1
103.833,6,3,3,1,1
103.8,5,3,2,1,1
105.667,6,3,3,0,1
105.222,9,5,4,1,1
103.0,6,3,3,1,1
104.375,8,4,4,1,1
102.857,7,4,3,1,1
103.0,8,4,4,0,1
103.429,7,4,3,1,1
103.125,8,5,3,1,1
103.889,9,4,5,0,1
103.2,10,5,5,1,1
104.5,6,3,3,1,1
103.429,7,4,3,1,1
103.5,8,4,4,0,1
103.111,9,5,4,1,1
104.0,7,4,3,1,1
104.889,9,5,4,1,1
104.25,8,4,4,1,1
104.875,8,4,4,1,1
105.375,8,4,4,1,1
106.0,9,4,5,1,1
105.444,9,4,5,0,1
107.0,7,3,4,0,1
105.75,8,4,4,1,1
104.444,9,5,4,1,1
107.0,9,5,4,1,1
107.167,6,2,4,0,1
107.571,7,2,5,0,1
107.875,8,2,6,0,1
106.875,8,3,5,1,1
107.375,8,3,5,1,1
107.778,9,3,6,1,1
103.0,7,4,3,1,1
104.875,8,4,4,1,1
104.0,9,5,4,1,1
104.444,9,5,4,1,1
106.875,8,3,5,0,1
105.857,7,3,4,0,1
106.875,8,4,4,1,1
104.889,9,5,4,1,1
105.8,10,5,5,1,1
104.3,10,5,5,1,1
105.9,10,5,5,1,1
107.0,5,2,3,0,1
105.333,6,3,3,1,1
104.143,7,3,4,1,1
104.5,4,2,2,1,1
103.667,6,3,3,1,1
104.333,6,3,3,1,1
105.2,5,2,3,0,1
105.167,6,3,3,1,1
104.571,7,4,3,1,1
105.333,9,5,4,1,1
105.875,8,4,4,1,1
105.667,6,2,4,0,1
104.429,7,3,4,1,1
105.0,7,3,4,1,1
107.875,8,3,5,1,1
105.375,8,4,4,1,1
104.889,9,5,4,1,1
106.4,5,2,3,0,1
106.429,7,3,4,1,1
106.8,5,2,3,0,1
105.833,6,3,3,1,1
106.333,6,2,4,0,1
108.333,6,2,4,0,1
106.714,7,3,4,1,1
107.286,7,3,4,1,1
105.5,4,2,2,1,1
103.8,5,3,2,1,1
103.833,6,3,3,0,1
103.0,6,3,3,1,1
103.667,6,3,3,1,1
104.6,5,3,2,1,1
104.222,9,4,5,0,1
103.75,8,5,3,1,1
104.333,6,3,3,1,1
104.833,6,3,3,1,1
107.4,5,2,3,0,1
105.667,6,3,3,1,1
107.0,7,3,4,1,1
109.25,8,3,5,0,1
110.5,8,2,6,0,1
105.833,6,3,3,1,1
106.286,7,3,4,0,1
104.5,6,3,3,1,1
106.182,11,4,7,0,1
105.375,8,4,4,1,1
106.5,6,3,3,1,1
106.0,7,3,4,1,1
108.857,7,2,5,0,1
109.5,4,1,3,0,1
107.0,5,2,3,1,1
107.8,5,2,3,1,1
105.8,5,3,2,1,1
105.5,6,3,3,0,1
108.4,5,3,2,0,1
107.25,8,4,4,1,1
108.875,8,4,4,1,1
105.286,7,3,4,1,1
105.0,7,3,4,1,1
105.333,6,3,3,1,1
106.0,6,3,3,1,1
105.375,8,3,5,0,1
108.667,6,2,4,0,1
106.0,6,3,3,1,1
104.889,9,5,4,1,1
104.571,7,4,3,1,1
105.167,6,3,3,1,1
105.286,7,4,3,1,1
104.8,5,2,3,1,1
104.167,6,3,3,1,1
106.2,10,4,6,1,1
109.857,7,2,5,0,1
106.625,8,4,4,1,1
108.3,10,5,5,1,1
107.143,7,4,3,1,1
108.25,8,4,4,0,1
107.9,10,5,5,1,1
108.3,10,5,5,1,1
106.25,8,4,4,1,1
106.444,9,4,5,1,1
108.222,9,4,5,1,1
108.667,9,4,5,1,1
106.571,7,4,3,1,1
107.0,9,5,4,1,1
107.9,10,5,5,1,1
108.3,10,5,5,1,1
107.0,8,4,4,1,1
108.571,7,4,3,1,1
108.889,9,5,4,1,1
107.222,9,4,5,1,1
107.143,7,4,3,1,1
108.3,10,4,6,1,1
109.7,10,4,6,1,1
104.333,6,4,2,1,1
108.25,4,2,2,0,1
108.0,7,4,3,0,1
106.667,6,3,3,1,1
106.714,7,3,4,1,1
107.375,8,4,4,1,1
107.5,4,2,2,1,1
105.667,6,3,3,1,1
107.167,6,3,3,1,1
106.714,7,3,4,1,1
107.333,6,3,3,1,1
109.333,3,1,2,0,1
106.25,4,2,2,1,1
105.2,5,3,2,1,1
105.8,5,2,3,0,1
107.25,4,2,2,1,1
107.0,6,3,3,1,1
107.429,7,3,4,0,1
106.0,5,3,2,1,1
105.667,6,3,3,0,1
106.6,5,2,3,1,1
106.167,6,2,4,0,1
108.0,5,2,3,1,1
107.5,6,3,3,1,1
109.167,6,2,4,1,1
106.8,5,2,3,0,1
106.5,6,3,3,1,1
109.833,6,2,4,0,1
104.333,3,3,0,1,1
103.2,5,4,1,1,1
104.667,6,4,2,1,1
106.143,7,4,3,0,1
104.5,6,3,3,1,1
106.667,9,4,5,1,1
106.75,8,4,4,0,1
106.556,9,5,4,1,1
106.375,8,5,3,1,1
108.571,7,4,3,1,1
106.0,5,2,3,1,1
107.1,10,5,5,1,1
107.0,9,5,4,1,1
107.2,5,2,3,0,1
106.167,6,3,3,1,1
107.333,6,2,4,0,1
106.429,7,3,4,1,1
110.4,5,1,4,0,1
105.5,4,2,2,1,1
105.857,7,5,2,1,1
104.75,8,5,3,0,1
106.167,6,4,2,1,1
106.429,7,4,3,1,1
106.625,8,4,4,0,1
102.667,3,2,1,1,1
101.714,7,4,3,1,1
102.5,8,4,4,1,1
103.0,8,4,4,1,1
101.333,6,4,2,1,1
103.0,7,4,3,1,1
102.25,8,5,3,1,1
102.75,8,5,3,1,1
104.5,8,4,4,0,1
103.625,8,4,4,1,1
105.625,8,3,5,0,1
105.286,7,3,4,0,1
106.5,8,3,5,0,1
104.286,7,3,4,1,1
103.333,6,4,2,1,1
105.167,6,4,2,1,1
107.4,5,2,3,0,1
107.833,6,2,4,0,1
108.143,7,2,5,0,1
104.4,5,3,2,1,1
105.625,8,4,4,1,1
106.167,6,3,3,0,1
107.286,7,3,4,1,1
107.571,7,3,4,1,1
106.167,6,3,3,1,1
107.5,8,5,3,1,1
105.286,7,4,3,1,1
107.571,7,3,4,0,1
105.2,5,3,2,1,1
105.0,6,3,3,0,1
102.222,9,4,5,1,1
106.8,5,2,3,0,1
110.571,7,3,4,0,1
101.286,7,4,3,1,1
103.0,7,4,3,1,1
104.833,6,2,4,0,1
103.333,6,3,3,1,1
104.571,7,3,4,1,1
103.571,7,4,3,1,1
104.333,6,3,3,1,1
102.0,4,2,2,1,1
104.667,6,2,4,0,1
103.5,6,3,3,1,1
103.143,7,4,3,1,1
104.667,6,2,4,0,1
103.571,7,3,4,1,1
104.143,7,3,4,1,1
104.4,5,2,3,0,1
103.833,6,3,3,1,1
105.333,6,2,4,0,1
103.4,5,3,2,1,1
106.2,5,2,3,0,1
104.833,6,3,3,1,1
106.0,6,2,4,0,1
105.333,6,2,4,1,1
108.4,5,1,4,0,1
109.4,5,1,4,0,1
108.667,6,1,5,0,1
107.571,7,2,5,1,1
102.667,6,4,2,1,1
103.714,7,4,3,1,1
103.714,7,4,3,1,1
101.333,6,4,2,1,1
101.714,7,4,3,0,1
103.8,5,3,2,0,1
104.6,5,3,2,0,1
104.143,7,4,3,1,1
105.0,5,3,2,0,1
108.833,6,3,3,0,1
105.0,5,3,2,1,1
104.333,6,4,2,1,1
106.667,6,3,3,0,1
104.167,6,3,3,1,1
108.167,6,2,4,0,1
108.2,5,2,3,0,1
109.333,6,2,4,0,1
105.4,5,3,2,1,1
105.0,6,4,2,1,1
105.714,7,4,3,1,1
106.75,4,2,2,0,1
104.833,6,3,3,1,1
106.6,5,3,2,1,1
106.833,6,3,3,1,1
102.5,4,2,2,1,1
103.571,7,4,3,1,1
105.889,9,4,5,1,1
104.0,5,3,2,1,1
104.25,8,4,4,1,1
105.333,3,2,1,1,1
103.25,4,3,1,1,1
102.778,9,5,4,1,1
102.857,7,4,3,1,1
103.429,7,4,3,1,1
103.4,5,3,2,0,1
103.429,7,4,3,1,1
104.2,5,3,2,0,1
104.4,5,3,2,0,1
104.6,5,3,2,0,1
103.333,6,4,2,1,1
103.429,7,4,3,0,1
104.0,6,4,2,1,1
104.667,6,4,2,1,1
104.143,7,5,2,1,1
104.286,7,4,3,1,1
104.25,8,4,4,0,1
104.857,7,4,3,1,1
105.429,7,4,3,1,1
104.875,8,5,3,1,1
107.714,7,3,4,0,1
107.333,6,3,3,0,1
106.75,8,5,3,1,1
105.143,7,4,3,1,1
105.286,7,5,2,1,1
102.2,5,3,2,1,1
103.5,8,4,4,1,1
104.0,8,4,4,1,1
102.4,5,3,2,1,1
105.667,6,3,3,0,1
104.25,4,3,1,1,1
103.667,6,4,2,0,1
103.0,7,5,2,1,1
103.875,8,5,3,1,1
105.0,5,3,2,0,1
103.667,6,4,2,1,1
104.333,6,4,2,1,1
106.429,7,4,3,0,1
105.5,6,3,3,0,1
104.286,7,4,3,1,1
104.857,7,4,3,1,1
107.667,6,3,3,0,1
108.714,7,3,4,0,1
105.429,7,4,3,1,1
105.0,7,5,2,1,1
105.625,8,5,3,1,1
106.4,5,3,2,0,1
106.571,7,4,3,1,1
103.429,7,4,3,1,1
104.25,8,4,4,1,1
104.0,5,3,2,1,1
104.5,6,3,3,1,1
105.143,7,4,3,1,1
109.167,6,2,4,0,1
109.286,7,2,5,0,1
106.5,4,2,2,0,1
104.6,5,3,2,1,1
107.4,5,3,2,0,1
105.667,6,4,2,1,1
106.286,7,4,3,1,1
107.75,4,2,2,0,1
105.6,5,3,2,1,1
106.25,8,3,5,0,1
105.333,6,3,3,1,1
107.167,6,3,3,1,1
107.333,6,3,3,1,1
106.429,7,4,3,1,1
108.5,6,3,3,1,1
106.8,5,3,2,1,1
106.333,6,3,3,0,1
107.333,6,3,3,0,1
105.857,7,4,3,1,1
105.625,8,4,4,0,1
106.375,8,4,4,1,1
109.667,6,3,3,0,1
108.125,8,4,4,1,1
107.0,5,3,2,1,1
107.125,8,3,5,0,1
108.0,7,4,3,1,1
105.167,6,3,3,1,1
104.8,5,3,2,1,1
104.0,4,2,2,1,1
103.833,6,3,3,1,1
106.857,7,3,4,1,1
104.5,6,3,3,0,1
104.2,5,3,2,1,1
105.167,6,3,3,0,1
104.571,7,4,3,1,1
104.571,7,3,4,0,1
106.0,5,2,3,0,1
104.5,6,3,3,1,1
105.167,6,3,3,1,1
107.143,7,3,4,0,1
105.857,7,3,4,1,1
108.5,6,2,4,0,1
107.2,5,2,3,0,1
105.5,6,3,3,1,1
106.667,6,2,4,0,1
105.286,7,3,4,1,1
108.667,6,2,4,0,1
107.0,7,3,4,1,1
107.571,7,3,4,1,1
108.2,5,2,3,0,1
105.0,5,3,2,1,1
106.8,5,2,3,0,1
105.167,6,3,3,1,1
104.429,7,3,4,1,1
105.833,6,3,3,1,1
107.8,5,2,3,0,1
106.0,6,3,3,1,1
109.0,6,2,4,0,1
109.2,5,2,3,0,1
107.5,4,2,2,1,1
105.4,5,3,2,1,1
110.0,4,1,3,0,1
106.667,6,2,4,1,1
108.167,6,2,4,1,1
110.0,5,1,4,0,1
108.5,6,2,4,1,1
110.0,6,1,5,0,1
108.714,7,2,5,1,1
111.0,5,1,4,0,1
111.667,6,1,5,0,1
104.25,4,2,2,1,1
103.429,7,3,4,1,1
104.333,9,4,5,1,1
105.429,7,3,4,1,1
105.333,6,3,3,1,1
